Jour_Semaine,Date_du_mois,Mois,ANNEE,Effectif,numero_mois,numero_jour
Samedi,3,Mai,2008,8329,5,6
Dimanche,4,Mai,2008,7135,5,7
Lundi,5,Mai,2008,12480,5,1
Mardi,6,Mai,2008,13416,5,2
Mercredi,7,Mai,2008,13059,5,3
Jeudi,8,Mai,2008,13387,5,4
Vendredi,9,Mai,2008,12934,5,5
Samedi,10,Mai,2008,8554,5,6
Dimanche,11,Mai,2008,7293,5,7
Lundi,12,Mai,2008,12613,5,1
Mardi,13,Mai,2008,13238,5,2
Mercredi,14,Mai,2008,13405,5,3
Jeudi,15,Mai,2008,13521,5,4
Vendredi,16,Mai,2008,13062,5,5
Samedi,17,Mai,2008,8246,5,6
Dimanche,18,Mai,2008,7573,5,7
Lundi,19,Mai,2008,12614,5,1
Mardi,20,Mai,2008,13912,5,2
Mercredi,21,Mai,2008,13853,5,3
Jeudi,22,Mai,2008,13732,5,4
Vendredi,23,Mai,2008,13342,5,5
Samedi,24,Mai,2008,8529,5,6
Dimanche,25,Mai,2008,7441,5,7
Lundi,26,Mai,2008,7948,5,1
Mardi,27,Mai,2008,13181,5,2
Mercredi,28,Mai,2008,14397,5,3
Jeudi,29,Mai,2008,13783,5,4
Vendredi,30,Mai,2008,13602,5,5
Samedi,31,Mai,2008,8864,5,6
Dimanche,1,Juin,2008,7651,6,7
Lundi,2,Juin,2008,12590,6,1
Mardi,3,Juin,2008,13459,6,2
Mercredi,4,Juin,2008,13597,6,3
Jeudi,5,Juin,2008,13438,6,4
Vendredi,6,Juin,2008,13159,6,5
Samedi,7,Juin,2008,8708,6,6
Dimanche,8,Juin,2008,7727,6,7
Lundi,9,Juin,2008,12450,6,1
Mardi,10,Juin,2008,13789,6,2
Mercredi,11,Juin,2008,13609,6,3
Jeudi,12,Juin,2008,13796,6,4
Vendredi,13,Juin,2008,12394,6,5
Samedi,14,Juin,2008,8603,6,6
Dimanche,15,Juin,2008,7779,6,7
Lundi,16,Juin,2008,12732,6,1
Mardi,17,Juin,2008,13756,6,2
Mercredi,18,Juin,2008,13638,6,3
Jeudi,19,Juin,2008,13452,6,4
Vendredi,20,Juin,2008,13403,6,5
Samedi,21,Juin,2008,8857,6,6
Dimanche,22,Juin,2008,7651,6,7
Lundi,23,Juin,2008,12794,6,1
Mardi,24,Juin,2008,13983,6,2
Mercredi,25,Juin,2008,13728,6,3
Jeudi,26,Juin,2008,13547,6,4
Vendredi,27,Juin,2008,13411,6,5
Samedi,28,Juin,2008,8991,6,6
Dimanche,29,Juin,2008,7840,6,7
Lundi,30,Juin,2008,12898,6,1
Mardi,1,Juillet,2008,14350,7,2
Mercredi,2,Juillet,2008,14189,7,3
Jeudi,3,Juillet,2008,14182,7,4
Vendredi,4,Juillet,2008,9449,7,5
Samedi,5,Juillet,2008,8061,7,6
Dimanche,6,Juillet,2008,7725,7,7
Lundi,7,Juillet,2008,13340,7,1
Mardi,8,Juillet,2008,14771,7,2
Mercredi,9,Juillet,2008,14098,7,3
Jeudi,10,Juillet,2008,13952,7,4
Vendredi,11,Juillet,2008,13697,7,5
Samedi,12,Juillet,2008,9084,7,6
Dimanche,13,Juillet,2008,7885,7,7
Lundi,14,Juillet,2008,12881,7,1
Mardi,15,Juillet,2008,14221,7,2
Mercredi,16,Juillet,2008,14016,7,3
Jeudi,17,Juillet,2008,13987,7,4
Vendredi,18,Juillet,2008,13542,7,5
Samedi,19,Juillet,2008,8978,7,6
Dimanche,20,Juillet,2008,7999,7,7
Lundi,21,Juillet,2008,13053,7,1
Mardi,22,Juillet,2008,14241,7,2
Mercredi,23,Juillet,2008,13994,7,3
Jeudi,24,Juillet,2008,13622,7,4
Vendredi,25,Juillet,2008,13417,7,5
Samedi,26,Juillet,2008,8898,7,6
Dimanche,27,Juillet,2008,7940,7,7
Lundi,28,Juillet,2008,13054,7,1
Mardi,29,Juillet,2008,14259,7,2
Mercredi,30,Juillet,2008,13883,7,3
Jeudi,31,Juillet,2008,13939,7,4
Vendredi,1,Aout,2008,13684,8,5
Samedi,2,Aout,2008,9018,8,6
Dimanche,3,Aout,2008,7911,8,7
Lundi,4,Aout,2008,13155,8,1
Mardi,5,Aout,2008,13981,8,2
Mercredi,6,Aout,2008,13800,8,3
Jeudi,7,Aout,2008,13859,8,4
Vendredi,8,Aout,2008,15374,8,5
Samedi,9,Aout,2008,9233,8,6
Dimanche,10,Aout,2008,7951,8,7
Lundi,11,Aout,2008,13186,8,1
Mardi,12,Aout,2008,14336,8,2
Mercredi,13,Aout,2008,13933,8,3
Jeudi,14,Aout,2008,14248,8,4
Vendredi,15,Aout,2008,13890,8,5
Samedi,16,Aout,2008,9180,8,6
Dimanche,17,Aout,2008,7848,8,7
Lundi,18,Aout,2008,13404,8,1
Mardi,19,Aout,2008,14348,8,2
Mercredi,20,Aout,2008,14083,8,3
Jeudi,21,Aout,2008,14010,8,4
Vendredi,22,Aout,2008,13923,8,5
Samedi,23,Aout,2008,8997,8,6
Dimanche,24,Aout,2008,8008,8,7
Lundi,25,Aout,2008,13051,8,1
Mardi,26,Aout,2008,14260,8,2
Mercredi,27,Aout,2008,14213,8,3
Jeudi,28,Aout,2008,14718,8,4
Vendredi,29,Aout,2008,14260,8,5
Samedi,30,Aout,2008,9182,8,6
Dimanche,31,Aout,2008,8002,8,7
Lundi,1,Septembre,2008,8105,9,1
Mardi,2,Septembre,2008,13488,9,2
Mercredi,3,Septembre,2008,14657,9,3
Jeudi,4,Septembre,2008,14980,9,4
Vendredi,5,Septembre,2008,14475,9,5
Samedi,6,Septembre,2008,9450,9,6
Dimanche,7,Septembre,2008,8209,9,7
Lundi,8,Septembre,2008,13437,9,1
Mardi,9,Septembre,2008,14567,9,2
Mercredi,10,Septembre,2008,14474,9,3
Jeudi,11,Septembre,2008,13391,9,4
Vendredi,12,Septembre,2008,14312,9,5
Samedi,13,Septembre,2008,9552,9,6
Dimanche,14,Septembre,2008,8405,9,7
Lundi,15,Septembre,2008,13775,9,1
Mardi,16,Septembre,2008,14736,9,2
Mercredi,17,Septembre,2008,14316,9,3
Jeudi,18,Septembre,2008,14512,9,4
Vendredi,19,Septembre,2008,14151,9,5
Samedi,20,Septembre,2008,9227,9,6
Dimanche,21,Septembre,2008,8183,9,7
Lundi,22,Septembre,2008,13246,9,1
Mardi,23,Septembre,2008,14464,9,2
Mercredi,24,Septembre,2008,14016,9,3
Jeudi,25,Septembre,2008,14176,9,4
Vendredi,26,Septembre,2008,13705,9,5
Samedi,27,Septembre,2008,9168,9,6
Dimanche,28,Septembre,2008,7892,9,7
Lundi,29,Septembre,2008,12819,9,1
Mardi,30,Septembre,2008,13737,9,2
Mercredi,1,Octobre,2008,13761,10,3
Jeudi,2,Octobre,2008,13742,10,4
Vendredi,3,Octobre,2008,13189,10,5
Samedi,4,Octobre,2008,8788,10,6
Dimanche,5,Octobre,2008,7609,10,7
Lundi,6,Octobre,2008,12557,10,1
Mardi,7,Octobre,2008,13728,10,2
Mercredi,8,Octobre,2008,13499,10,3
Jeudi,9,Octobre,2008,13301,10,4
Vendredi,10,Octobre,2008,13264,10,5
Samedi,11,Octobre,2008,8624,10,6
Dimanche,12,Octobre,2008,7590,10,7
Lundi,13,Octobre,2008,11616,10,1
Mardi,14,Octobre,2008,13396,10,2
Mercredi,15,Octobre,2008,13299,10,3
Jeudi,16,Octobre,2008,13163,10,4
Vendredi,17,Octobre,2008,12957,10,5
Samedi,18,Octobre,2008,8373,10,6
Dimanche,19,Octobre,2008,7205,10,7
Lundi,20,Octobre,2008,12384,10,1
Mardi,21,Octobre,2008,13478,10,2
Mercredi,22,Octobre,2008,13256,10,3
Jeudi,23,Octobre,2008,13239,10,4
Vendredi,24,Octobre,2008,12872,10,5
Samedi,25,Octobre,2008,8409,10,6
Dimanche,26,Octobre,2008,7318,10,7
Lundi,27,Octobre,2008,12358,10,1
Mardi,28,Octobre,2008,13528,10,2
Mercredi,29,Octobre,2008,12954,10,3
Jeudi,30,Octobre,2008,12950,10,4
Vendredi,31,Octobre,2008,11013,10,5
Samedi,1,Novembre,2008,8395,11,6
Dimanche,2,Novembre,2008,7807,11,7
Lundi,3,Novembre,2008,12887,11,1
Mardi,4,Novembre,2008,13244,11,2
Mercredi,5,Novembre,2008,13041,11,3
Jeudi,6,Novembre,2008,13153,11,4
Vendredi,7,Novembre,2008,13203,11,5
Samedi,8,Novembre,2008,8538,11,6
Dimanche,9,Novembre,2008,7305,11,7
Lundi,10,Novembre,2008,12333,11,1
Mardi,11,Novembre,2008,13323,11,2
Mercredi,12,Novembre,2008,12852,11,3
Jeudi,13,Novembre,2008,12541,11,4
Vendredi,14,Novembre,2008,12824,11,5
Samedi,15,Novembre,2008,8377,11,6
Dimanche,16,Novembre,2008,7225,11,7
Lundi,17,Novembre,2008,12251,11,1
Mardi,18,Novembre,2008,13202,11,2
Mercredi,19,Novembre,2008,12874,11,3
Jeudi,20,Novembre,2008,13436,11,4
Vendredi,21,Novembre,2008,13189,11,5
Samedi,22,Novembre,2008,8449,11,6
Dimanche,23,Novembre,2008,7301,11,7
Lundi,24,Novembre,2008,13493,11,1
Mardi,25,Novembre,2008,13929,11,2
Mercredi,26,Novembre,2008,12242,11,3
Jeudi,27,Novembre,2008,7126,11,4
Vendredi,28,Novembre,2008,9247,11,5
